Customer ID,Company Size,Industry,Subscription Tier,Acquisition Channel,MRR,CAC,Tenure Months,Support Tickets,Churned
CUST-02794,Startup,Education,Enterprise,LinkedIn,967.59,4692.71,32,3,0
CUST-02795,SMB,Finance,Enterprise,Referral,1047.07,2576.92,29,4,0
CUST-02796,SMB,Healthcare,Basic,Paid Ads,57.09,120.51,29,2,0
CUST-02797,Startup,E-commerce,Basic,Referral,45.25,163.05,24,3,0
CUST-02798,SMB,Real Estate,Pro,Organic Search,182.44,654.17,46,6,0
CUST-02799,Enterprise,E-commerce,Basic,Direct Sales,47.53,215.41,58,6,0
CUST-02800,Startup,Healthcare,Enterprise,Organic Search,1088.82,5277.05,31,3,0
CUST-02801,Mid-Market,Technology,Enterprise,Paid Ads,976.99,3532.44,24,5,0
CUST-02802,Enterprise,Real Estate,Basic,Referral,46.9,224.65,55,6,0
CUST-02803,Enterprise,E-commerce,Enterprise,Referral,1036.6,4328.3,15,1,0
CUST-02804,Enterprise,Technology,Basic,LinkedIn,53.12,148.4,12,2,1
CUST-02805,SMB,Healthcare,Pro,Organic Search,193.94,928.05,20,0,0
CUST-02806,Enterprise,E-commerce,Basic,Organic Search,48.52,194.19,4,1,0
CUST-02807,Mid-Market,Finance,Enterprise,Paid Ads,1082.98,3511.33,58,4,0
CUST-02808,Startup,Technology,Pro,Referral,235.56,951.83,13,0,1
CUST-02809,SMB,Healthcare,Pro,Paid Ads,219.38,702.88,41,6,0
CUST-02810,SMB,E-commerce,Enterprise,Paid Ads,1133.74,2655.84,44,3,0
CUST-02811,Startup,Finance,Pro,Referral,201.0,835.54,10,1,0
CUST-02812,SMB,Finance,Basic,Paid Ads,48.1,215.12,41,4,0
CUST-02813,SMB,Healthcare,Enterprise,Referral,1035.24,4333.95,53,5,0
CUST-02814,Startup,Education,Pro,Paid Ads,227.29,610.81,23,3,0
CUST-02815,SMB,Real Estate,Enterprise,Direct Sales,1035.85,5044.49,7,1,0
CUST-02816,Mid-Market,Healthcare,Enterprise,Paid Ads,1152.86,2393.06,57,9,0
CUST-02817,SMB,Finance,Basic,Paid Ads,58.63,175.78,12,1,0
CUST-02818,Startup,Finance,Basic,Direct Sales,45.16,125.56,48,0,1
CUST-02819,Startup,Healthcare,Basic,Organic Search,44.77,96.0,15,1,1
CUST-02820,Startup,Education,Pro,Referral,188.03,604.93,7,2,0
CUST-02821,Enterprise,Real Estate,Basic,LinkedIn,49.75,192.5,8,0,0
CUST-02822,Startup,E-commerce,Pro,Direct Sales,186.92,868.74,7,1,0
CUST-02823,SMB,Healthcare,Basic,Organic Search,56.9,282.74,43,6,0
CUST-02824,Startup,Real Estate,Basic,Paid Ads,44.44,196.61,4,0,0
CUST-02825,Startup,Real Estate,Basic,Organic Search,48.74,166.01,50,5,0
CUST-02826,Mid-Market,Technology,Basic,Direct Sales,46.82,195.29,51,10,0
CUST-02827,SMB,Finance,Pro,Paid Ads,234.71,1063.44,7,0,0
CUST-02828,Startup,E-commerce,Basic,Organic Search,53.94,183.18,59,12,1
CUST-02829,SMB,Healthcare,Basic,LinkedIn,57.51,250.47,59,4,0
CUST-02830,Startup,Finance,Basic,Referral,58.39,201.33,45,3,1
CUST-02831,SMB,Technology,Pro,Referral,208.78,659.64,41,8,1
CUST-02832,SMB,Technology,Pro,Direct Sales,193.09,690.93,30,0,0
CUST-02833,Startup,Finance,Basic,Paid Ads,46.95,189.09,59,10,1
CUST-02834,Startup,Education,Pro,Paid Ads,192.41,804.4,18,3,0
CUST-02835,Startup,Real Estate,Basic,Referral,54.52,167.39,30,0,1
CUST-02836,Enterprise,Healthcare,Basic,Organic Search,44.69,165.98,7,0,1
CUST-02837,Enterprise,Healthcare,Pro,Paid Ads,182.17,861.59,52,7,0
CUST-02838,Startup,Healthcare,Basic,LinkedIn,53.04,261.43,48,3,0
CUST-02839,Mid-Market,Finance,Pro,LinkedIn,217.43,583.09,23,2,0
CUST-02840,Startup,Education,Basic,Paid Ads,53.88,138.93,37,6,0
CUST-02841,Startup,E-commerce,Enterprise,Paid Ads,1010.55,4072.57,7,2,0
CUST-02842,Mid-Market,Technology,Basic,Referral,55.95,181.5,38,4,0
CUST-02843,Enterprise,Finance,Pro,Direct Sales,210.96,437.25,29,1,0
CUST-02844,Enterprise,E-commerce,Enterprise,Referral,930.71,2829.9,34,5,0
CUST-02845,SMB,Technology,Basic,Direct Sales,55.82,246.74,39,5,0
CUST-02846,Startup,Technology,Basic,LinkedIn,58.11,255.24,53,10,0
CUST-02847,Mid-Market,Education,Basic,Direct Sales,44.98,156.71,41,5,0
CUST-02848,Startup,Real Estate,Pro,Referral,202.46,691.95,45,3,0
CUST-02849,SMB,Healthcare,Basic,Paid Ads,51.27,191.67,59,4,0
CUST-02850,Startup,E-commerce,Basic,Direct Sales,46.25,122.94,49,5,1
CUST-02851,SMB,Finance,Pro,Referral,230.9,826.19,49,4,0
CUST-02852,Startup,E-commerce,Basic,LinkedIn,48.28,98.16,47,2,0
CUST-02853,Startup,Real Estate,Pro,Direct Sales,225.85,773.92,18,2,0
CUST-02854,Enterprise,Healthcare,Basic,LinkedIn,53.96,162.32,56,3,0
CUST-02855,Startup,E-commerce,Basic,LinkedIn,52.89,212.86,47,1,0
CUST-02856,SMB,Real Estate,Pro,Organic Search,190.57,746.09,43,4,0
CUST-02857,Startup,Finance,Pro,Direct Sales,192.28,604.24,25,1,0
CUST-02858,Startup,Education,Basic,Referral,44.8,90.58,27,4,1
CUST-02859,Startup,Technology,Basic,Direct Sales,47.64,131.33,27,5,0
CUST-02860,Startup,Finance,Basic,Direct Sales,49.18,191.8,12,0,0
CUST-02861,Mid-Market,Healthcare,Basic,LinkedIn,56.35,124.93,23,4,0
CUST-02862,Startup,Technology,Basic,LinkedIn,49.49,114.96,17,0,0
CUST-02863,Enterprise,Finance,Basic,LinkedIn,55.19,217.51,44,1,0
CUST-02864,SMB,Finance,Pro,LinkedIn,205.33,876.21,7,1,0
CUST-02865,SMB,Finance,Pro,Referral,225.96,669.89,24,2,0
CUST-02866,SMB,Finance,Basic,Paid Ads,58.45,202.76,7,2,0
CUST-02867,SMB,Technology,Basic,Organic Search,47.63,230.39,29,3,1
CUST-02868,Mid-Market,Healthcare,Basic,LinkedIn,56.78,274.62,53,5,0
CUST-02869,Startup,Real Estate,Pro,LinkedIn,216.22,631.9,28,1,0
CUST-02870,Startup,E-commerce,Enterprise,Organic Search,1144.04,5068.06,23,1,0
CUST-02871,Mid-Market,Education,Pro,LinkedIn,218.0,824.44,10,0,0
CUST-02872,Enterprise,E-commerce,Pro,Paid Ads,204.41,1007.02,16,1,0
CUST-02873,Mid-Market,E-commerce,Pro,Direct Sales,192.72,661.58,43,7,0
CUST-02874,SMB,Education,Basic,Organic Search,45.13,195.15,48,10,1
CUST-02875,Mid-Market,Technology,Basic,Referral,51.97,223.7,34,5,0
CUST-02876,SMB,Healthcare,Pro,Organic Search,238.22,831.94,25,0,0
CUST-02877,SMB,Education,Basic,Paid Ads,54.95,241.06,2,0,0
CUST-02878,Startup,Healthcare,Pro,Referral,198.64,552.84,50,7,0
CUST-02879,SMB,Technology,Pro,Direct Sales,228.48,540.76,5,0,0
CUST-02880,Startup,E-commerce,Pro,LinkedIn,225.01,737.02,14,1,1
CUST-02881,Startup,Healthcare,Basic,Organic Search,48.24,233.04,31,5,0
CUST-02882,Mid-Market,Technology,Pro,Referral,179.95,630.23,40,3,0
CUST-02883,Startup,Technology,Pro,Organic Search,186.15,727.06,6,2,0
CUST-02884,Startup,Real Estate,Pro,Direct Sales,231.48,896.4,28,3,0
CUST-02885,Startup,Education,Pro,Organic Search,229.04,549.17,9,1,0
CUST-02886,Enterprise,Real Estate,Enterprise,Referral,987.57,3131.48,6,0,0
CUST-02887,SMB,E-commerce,Basic,Paid Ads,48.29,198.99,53,6,0
CUST-02888,SMB,Education,Basic,Referral,55.76,274.11,17,1,0
CUST-02889,Mid-Market,E-commerce,Basic,Organic Search,57.88,144.93,40,4,0
CUST-02890,Mid-Market,Real Estate,Basic,Direct Sales,55.55,179.5,35,5,1
CUST-02891,Startup,Technology,Enterprise,LinkedIn,1080.59,2469.45,12,0,0
CUST-02892,SMB,E-commerce,Enterprise,LinkedIn,971.83,2650.31,45,3,0
CUST-02893,Mid-Market,Education,Basic,Direct Sales,51.83,162.24,18,2,0
CUST-02894,SMB,Education,Basic,Organic Search,47.53,172.15,55,6,0
CUST-02895,Startup,E-commerce,Basic,Direct Sales,55.98,150.68,43,3,0
CUST-02896,Mid-Market,Education,Pro,Organic Search,202.2,542.44,34,4,0
CUST-02897,SMB,Technology,Basic,Referral,56.36,244.24,46,3,0
CUST-02898,Startup,Technology,Basic,Paid Ads,49.71,242.98,1,0,0
CUST-02899,SMB,Education,Basic,Organic Search,56.21,166.99,59,8,0
CUST-02900,Startup,E-commerce,Basic,LinkedIn,49.0,199.13,15,2,0
CUST-02901,Startup,Real Estate,Enterprise,LinkedIn,1031.01,2860.27,18,6,0
CUST-02902,Mid-Market,Education,Basic,Paid Ads,53.15,254.26,22,1,1
CUST-02903,Startup,Education,Basic,Organic Search,45.13,181.36,18,1,1
CUST-02904,SMB,Education,Basic,Paid Ads,58.04,255.84,49,3,0
CUST-02905,SMB,Education,Basic,Referral,52.53,112.84,1,0,0
CUST-02906,Startup,E-commerce,Pro,Paid Ads,209.42,794.86,46,5,0
CUST-02907,Enterprise,Real Estate,Basic,Referral,56.44,202.22,20,3,0
CUST-02908,Startup,Real Estate,Basic,LinkedIn,56.83,163.61,56,2,0
CUST-02909,Startup,Healthcare,Pro,Referral,210.28,586.11,54,9,1
CUST-02910,Startup,Education,Basic,Organic Search,57.73,215.91,48,7,1
CUST-02911,Startup,Education,Pro,Organic Search,182.96,753.7,36,2,0
CUST-02912,Startup,Healthcare,Basic,Organic Search,45.76,96.07,54,7,0
CUST-02913,SMB,Real Estate,Basic,Organic Search,52.87,195.74,38,3,0
CUST-02914,Enterprise,Finance,Pro,Direct Sales,200.24,502.88,25,1,0
CUST-02915,Startup,Technology,Pro,Referral,206.81,500.71,16,1,0
CUST-02916,SMB,Finance,Pro,Organic Search,198.69,768.8,20,2,0
CUST-02917,SMB,Real Estate,Basic,Paid Ads,50.05,146.78,38,3,0
CUST-02918,Mid-Market,Education,Basic,Paid Ads,56.19,186.7,47,8,0
CUST-02919,SMB,Finance,Basic,Direct Sales,52.82,162.69,58,3,0
CUST-02920,Startup,E-commerce,Pro,Referral,238.64,941.44,33,5,0
CUST-02921,Startup,E-commerce,Pro,Referral,226.08,771.01,7,2,0
CUST-02922,SMB,Healthcare,Basic,Referral,48.12,235.32,23,5,1
CUST-02923,Mid-Market,Real Estate,Pro,Direct Sales,194.88,595.78,11,1,1
CUST-02924,Startup,Real Estate,Pro,Referral,199.15,840.58,33,5,1
CUST-02925,Startup,Finance,Basic,Referral,56.5,156.61,40,2,0
CUST-02926,Enterprise,Education,Pro,Organic Search,180.73,637.3,46,5,0
CUST-02927,Mid-Market,Real Estate,Basic,Referral,47.48,173.67,5,0,0
CUST-02928,Enterprise,Finance,Basic,Organic Search,57.4,171.47,45,4,0
CUST-02929,Mid-Market,Finance,Enterprise,Organic Search,1090.88,3725.73,47,3,0
CUST-02930,Startup,Technology,Basic,Referral,47.43,134.6,41,6,1
CUST-02931,SMB,Technology,Basic,Paid Ads,47.32,95.49,8,0,1
CUST-02932,SMB,Real Estate,Pro,LinkedIn,230.6,610.39,51,4,0
CUST-02933,Startup,Finance,Enterprise,Paid Ads,1166.96,4784.76,17,3,0
CUST-02934,SMB,Healthcare,Enterprise,Referral,975.86,4208.78,51,5,1
CUST-02935,SMB,Healthcare,Pro,Referral,204.2,580.05,18,1,0
CUST-02936,Startup,Technology,Basic,Paid Ads,56.37,181.74,50,6,0
CUST-02937,Mid-Market,Real Estate,Enterprise,Referral,1130.17,2387.03,27,0,0
CUST-02938,SMB,Education,Pro,Organic Search,227.69,617.31,31,4,0
CUST-02939,Enterprise,Healthcare,Basic,Direct Sales,51.72,224.34,4,1,0
CUST-02940,Startup,Healthcare,Pro,Referral,233.52,891.57,2,0,0
CUST-02941,Startup,Technology,Basic,Referral,48.89,127.96,56,5,0
CUST-02942,SMB,Technology,Basic,Paid Ads,46.4,128.64,5,2,0
CUST-02943,Startup,Real Estate,Pro,Organic Search,221.41,985.36,17,1,0
CUST-02944,SMB,Technology,Pro,Paid Ads,211.3,555.14,54,4,1
CUST-02945,Mid-Market,E-commerce,Basic,Paid Ads,56.66,170.12,39,1,0
CUST-02946,Startup,Finance,Basic,Referral,45.29,180.85,32,2,0
CUST-02947,SMB,Healthcare,Pro,Organic Search,229.47,845.22,29,0,0
CUST-02948,SMB,E-commerce,Basic,Referral,48.41,163.75,16,0,0
CUST-02949,Startup,Education,Basic,Referral,53.73,252.49,1,0,0
CUST-02950,Enterprise,E-commerce,Pro,Referral,181.5,482.63,12,1,0
CUST-02951,Mid-Market,Real Estate,Enterprise,Referral,1081.79,4569.76,19,1,0
CUST-02952,SMB,Education,Pro,Direct Sales,221.92,549.74,9,0,0
CUST-02953,SMB,Education,Pro,LinkedIn,201.11,773.71,48,5,0
CUST-02954,SMB,Technology,Pro,Organic Search,191.96,885.29,7,1,0
CUST-02955,Enterprise,E-commerce,Pro,Direct Sales,211.2,712.53,30,4,1
CUST-02956,SMB,Real Estate,Basic,LinkedIn,56.35,235.14,15,2,0
CUST-02957,SMB,Healthcare,Enterprise,LinkedIn,996.07,4443.65,44,2,0
CUST-02958,Mid-Market,Technology,Basic,LinkedIn,47.81,115.13,4,1,1
CUST-02959,Startup,E-commerce,Basic,Direct Sales,48.2,198.46,6,0,0
CUST-02960,Mid-Market,Healthcare,Basic,Organic Search,58.05,276.29,38,5,0
CUST-02961,Startup,E-commerce,Pro,Paid Ads,200.55,747.87,47,2,0
CUST-02962,Startup,Technology,Basic,LinkedIn,44.15,112.95,35,5,1
CUST-02963,Startup,Healthcare,Basic,Paid Ads,55.59,132.35,2,0,0
CUST-02964,Enterprise,Technology,Pro,Paid Ads,220.85,613.79,5,0,0
CUST-02965,Mid-Market,E-commerce,Enterprise,Referral,937.63,2166.43,8,1,0
CUST-02966,SMB,Education,Pro,Paid Ads,237.9,842.21,51,6,0
CUST-02967,SMB,Finance,Basic,Referral,53.04,117.17,53,4,0
CUST-02968,SMB,Education,Basic,Organic Search,51.46,137.41,30,5,1
CUST-02969,Enterprise,Technology,Pro,Organic Search,201.92,670.32,48,3,0
CUST-02970,SMB,Technology,Basic,Referral,57.31,196.1,19,4,0
CUST-02971,Startup,Technology,Pro,Organic Search,193.66,715.81,30,8,1
CUST-02972,Startup,Healthcare,Basic,LinkedIn,48.3,198.84,55,12,1
CUST-02973,Mid-Market,Real Estate,Enterprise,Organic Search,935.79,2004.17,31,3,0
CUST-02974,SMB,Technology,Basic,Referral,55.26,123.89,16,0,0
CUST-02975,Startup,Education,Basic,LinkedIn,52.85,115.35,38,3,0
CUST-02976,Startup,Finance,Enterprise,Paid Ads,1081.64,3536.37,22,2,0
CUST-02977,Mid-Market,Technology,Basic,Paid Ads,47.31,100.56,33,3,0
CUST-02978,Startup,Technology,Basic,Paid Ads,53.67,227.47,50,4,0
CUST-02979,SMB,Technology,Pro,Referral,224.8,599.99,22,1,0
CUST-02980,Enterprise,Healthcare,Basic,Paid Ads,49.36,237.8,8,1,0
CUST-02981,SMB,Technology,Basic,Organic Search,55.88,193.3,37,2,0
CUST-02982,Startup,Education,Basic,Paid Ads,49.23,164.38,12,1,0
CUST-02983,SMB,E-commerce,Basic,Direct Sales,55.24,239.83,50,5,0
CUST-02984,Mid-Market,Real Estate,Basic,Direct Sales,44.6,184.62,5,0,0
CUST-02985,SMB,Technology,Pro,Paid Ads,212.0,810.25,25,4,0
CUST-02986,Enterprise,Healthcare,Pro,Paid Ads,236.98,1138.79,54,5,0
CUST-02987,Startup,Education,Basic,Direct Sales,58.52,191.17,29,4,0
CUST-02988,SMB,Technology,Basic,Paid Ads,48.24,213.49,13,1,0
CUST-02989,SMB,Healthcare,Enterprise,LinkedIn,1031.39,3238.85,53,4,0
CUST-02990,Mid-Market,E-commerce,Enterprise,Direct Sales,917.97,4144.67,26,2,0
CUST-02991,Startup,Finance,Basic,Referral,56.94,158.2,22,3,0
CUST-02992,Mid-Market,Technology,Pro,Direct Sales,213.04,610.96,29,1,0
CUST-02993,SMB,Education,Pro,Organic Search,202.09,815.15,12,0,0
CUST-02994,Startup,Healthcare,Basic,LinkedIn,45.76,120.72,48,2,0
CUST-02995,Startup,Healthcare,Basic,Referral,58.02,155.93,46,3,0
CUST-02996,Mid-Market,Technology,Basic,Paid Ads,51.89,151.3,43,3,0
CUST-02997,Startup,Healthcare,Pro,Organic Search,195.99,791.17,28,1,0
CUST-02998,Startup,Finance,Pro,Organic Search,200.01,933.68,9,2,0
CUST-02999,Startup,Healthcare,Pro,LinkedIn,195.26,785.67,55,10,0
CUST-03000,Mid-Market,Real Estate,Basic,Referral,52.95,237.4,10,2,0
CUST-03001,SMB,Real Estate,Pro,Organic Search,234.62,851.83,48,6,1
CUST-03002,Mid-Market,Healthcare,Pro,Referral,230.24,508.09,51,7,1
CUST-03003,Startup,Technology,Enterprise,Referral,1037.08,2386.73,42,4,0
CUST-03004,SMB,Real Estate,Basic,Organic Search,56.25,206.05,26,2,1
CUST-03005,SMB,Education,Pro,Referral,204.36,609.69,53,7,0
CUST-03006,Mid-Market,Real Estate,Basic,LinkedIn,47.81,127.26,36,3,0
CUST-03007,Enterprise,Healthcare,Pro,Organic Search,237.81,808.26,59,7,0
CUST-03008,Startup,Technology,Pro,LinkedIn,197.24,788.86,53,10,1
CUST-03009,SMB,E-commerce,Basic,LinkedIn,48.86,154.15,40,3,0
CUST-03010,Startup,Technology,Pro,Referral,238.18,1049.81,11,2,0
CUST-03011,SMB,Technology,Basic,Referral,46.07,194.21,6,0,0
CUST-03012,Startup,Technology,Pro,Organic Search,224.5,943.97,4,1,0
CUST-03013,Startup,Education,Basic,Paid Ads,57.86,286.73,53,3,0
CUST-03014,Startup,Finance,Pro,Organic Search,209.65,604.98,27,1,0
CUST-03015,SMB,Healthcare,Enterprise,LinkedIn,899.86,3540.21,55,6,0
CUST-03016,Startup,Finance,Basic,Referral,49.61,226.54,24,2,0
CUST-03017,SMB,E-commerce,Pro,LinkedIn,185.76,694.48,5,0,0
CUST-03018,SMB,Finance,Basic,Direct Sales,50.22,219.39,50,4,0
CUST-03019,Startup,Healthcare,Basic,Direct Sales,55.71,180.69,54,5,0
CUST-03020,Mid-Market,Healthcare,Pro,LinkedIn,205.29,774.25,57,10,0
CUST-03021,Startup,E-commerce,Pro,Paid Ads,204.89,444.0,3,0,0
CUST-03022,SMB,Healthcare,Enterprise,Paid Ads,1065.97,5284.34,7,0,1
CUST-03023,SMB,E-commerce,Enterprise,Organic Search,1073.43,4723.15,24,1,0
CUST-03024,Startup,E-commerce,Pro,Organic Search,230.22,1060.49,22,4,0
CUST-03025,Startup,Healthcare,Pro,Organic Search,197.51,806.41,12,0,0
CUST-03026,Startup,Real Estate,Pro,Referral,228.15,583.64,35,5,0
CUST-03027,Enterprise,E-commerce,Basic,Paid Ads,52.42,109.72,17,2,0
CUST-03028,SMB,Healthcare,Basic,LinkedIn,48.52,222.9,3,0,0
CUST-03029,SMB,Real Estate,Basic,Direct Sales,48.44,154.47,11,0,0
CUST-03030,SMB,E-commerce,Pro,Paid Ads,200.66,560.16,6,1,1
CUST-03031,Startup,Real Estate,Pro,Paid Ads,216.27,796.96,43,2,0
CUST-03032,SMB,Education,Pro,Paid Ads,192.88,629.31,36,7,0
CUST-03033,Mid-Market,Technology,Basic,Organic Search,57.63,227.93,17,7,0
CUST-03034,Startup,Education,Enterprise,Referral,1071.4,3697.81,22,3,0
CUST-03035,Startup,Real Estate,Basic,LinkedIn,57.62,235.76,1,0,0
CUST-03036,Startup,E-commerce,Pro,Organic Search,181.87,829.38,44,2,1
CUST-03037,SMB,Healthcare,Basic,Referral,49.14,127.11,56,4,0
CUST-03038,Enterprise,Finance,Basic,Paid Ads,44.44,132.8,3,0,0
CUST-03039,Startup,Healthcare,Pro,Referral,195.35,646.7,16,2,0
CUST-03040,SMB,Finance,Enterprise,Organic Search,1157.44,5655.45,35,3,0
CUST-03041,Startup,Finance,Basic,Paid Ads,44.64,138.21,14,1,0
CUST-03042,Enterprise,E-commerce,Basic,Organic Search,50.51,158.77,49,3,0
CUST-03043,Startup,Real Estate,Basic,LinkedIn,45.83,181.51,51,4,0
CUST-03044,SMB,Healthcare,Basic,Paid Ads,50.23,163.63,7,0,0
CUST-03045,SMB,Real Estate,Basic,Referral,56.43,273.89,26,1,0
CUST-03046,SMB,Education,Pro,Organic Search,216.3,1013.02,56,4,0
CUST-03047,SMB,E-commerce,Enterprise,Direct Sales,1119.91,3964.73,43,4,1
CUST-03048,Startup,E-commerce,Basic,Referral,49.23,193.69,48,4,0
CUST-03049,Startup,Education,Pro,Referral,235.48,511.96,31,3,0
CUST-03050,Startup,Healthcare,Basic,Paid Ads,54.53,222.87,24,0,0
CUST-03051,Startup,Technology,Basic,Referral,50.3,207.32,19,0,0
CUST-03052,SMB,Education,Basic,Organic Search,50.37,155.02,37,6,0
CUST-03053,Startup,Healthcare,Pro,Direct Sales,233.95,622.08,1,0,0
CUST-03054,Startup,Finance,Basic,LinkedIn,52.57,249.46,25,2,1
CUST-03055,SMB,E-commerce,Basic,Direct Sales,54.48,178.7,56,6,1
CUST-03056,Enterprise,Healthcare,Basic,Organic Search,50.23,198.97,10,1,0
CUST-03057,SMB,Real Estate,Basic,Paid Ads,47.39,99.52,18,0,0
CUST-03058,Startup,Real Estate,Basic,Organic Search,54.74,177.48,42,2,0
CUST-03059,Startup,E-commerce,Enterprise,Referral,1081.26,4813.53,1,0,0
CUST-03060,Enterprise,Education,Pro,Paid Ads,209.03,661.11,29,5,0
CUST-03061,Startup,Technology,Enterprise,LinkedIn,1086.12,4137.56,13,0,0
CUST-03062,Startup,Education,Basic,LinkedIn,47.16,124.01,4,1,0
CUST-03063,SMB,Healthcare,Basic,Organic Search,55.77,181.23,57,2,0
CUST-03064,SMB,Education,Basic,Referral,58.04,277.6,12,4,1
CUST-03065,SMB,E-commerce,Basic,LinkedIn,57.2,211.6,56,7,0
CUST-03066,Startup,Healthcare,Pro,Direct Sales,198.29,933.11,48,2,1
CUST-03067,Startup,Finance,Basic,Paid Ads,50.07,235.63,19,1,0
CUST-03068,Enterprise,Education,Basic,Direct Sales,55.98,270.52,26,3,0
CUST-03069,Startup,Education,Pro,LinkedIn,214.63,1005.79,44,5,0
CUST-03070,SMB,Technology,Basic,LinkedIn,52.15,104.81,38,3,0
CUST-03071,SMB,Healthcare,Enterprise,Organic Search,1176.81,5651.09,16,1,0
CUST-03072,SMB,Real Estate,Basic,Organic Search,51.98,125.4,44,3,0
CUST-03073,Startup,Education,Pro,Paid Ads,209.84,444.81,25,2,0
CUST-03074,Startup,E-commerce,Basic,Organic Search,44.72,96.87,58,9,0
CUST-03075,SMB,Education,Enterprise,Referral,919.9,2802.7,56,5,0
CUST-03076,Mid-Market,Technology,Basic,Paid Ads,44.21,170.76,10,0,0
CUST-03077,Enterprise,Finance,Pro,Referral,233.62,749.2,37,6,0
CUST-03078,Startup,Technology,Basic,Organic Search,50.1,104.04,28,5,1
CUST-03079,Startup,Education,Pro,Paid Ads,207.07,710.14,28,4,0
CUST-03080,Enterprise,Real Estate,Basic,LinkedIn,56.53,188.04,25,3,0
CUST-03081,SMB,Education,Basic,Direct Sales,53.06,226.6,25,5,0
CUST-03082,Mid-Market,Healthcare,Enterprise,LinkedIn,1081.77,3070.97,51,7,0
CUST-03083,Startup,Education,Enterprise,Referral,987.97,2620.68,12,2,0
CUST-03084,SMB,Real Estate,Basic,LinkedIn,56.36,155.99,8,2,0
CUST-03085,SMB,Healthcare,Pro,LinkedIn,189.0,550.22,36,1,0
CUST-03086,SMB,E-commerce,Basic,Direct Sales,44.88,170.43,58,8,1
CUST-03087,SMB,Healthcare,Pro,Direct Sales,190.54,650.61,39,4,0
CUST-03088,Startup,Technology,Pro,LinkedIn,195.08,587.32,58,6,0
CUST-03089,SMB,Finance,Basic,Direct Sales,48.25,150.68,24,3,0
CUST-03090,Startup,Technology,Enterprise,LinkedIn,1100.05,3424.2,23,1,0
CUST-03091,SMB,Healthcare,Pro,Paid Ads,192.1,944.6,37,5,0
CUST-03092,Enterprise,E-commerce,Basic,LinkedIn,54.05,145.88,11,0,0
CUST-03093,Startup,Education,Pro,Organic Search,184.54,821.98,17,1,0
CUST-03094,Mid-Market,Healthcare,Basic,Direct Sales,46.26,190.81,28,5,0
CUST-03095,Startup,Technology,Pro,Direct Sales,209.48,422.46,56,3,0
CUST-03096,SMB,Healthcare,Pro,Referral,234.14,1165.91,53,8,0
CUST-03097,Enterprise,Healthcare,Basic,Referral,56.74,242.24,3,1,0
CUST-03098,Startup,Healthcare,Pro,Organic Search,236.93,958.94,2,0,0
CUST-03099,Startup,E-commerce,Pro,Direct Sales,217.93,700.86,51,4,0
CUST-03100,SMB,Real Estate,Pro,Direct Sales,219.45,804.42,29,1,0
CUST-03101,Startup,Real Estate,Basic,Referral,53.29,147.07,57,7,1
CUST-03102,SMB,Healthcare,Basic,Referral,53.26,112.19,34,2,0
CUST-03103,Enterprise,E-commerce,Pro,LinkedIn,187.88,846.98,14,2,0
CUST-03104,SMB,E-commerce,Basic,Direct Sales,52.09,244.27,58,4,0
CUST-03105,Startup,Healthcare,Basic,Direct Sales,49.78,123.82,33,3,0
CUST-03106,SMB,Technology,Pro,LinkedIn,205.52,896.31,48,4,0
CUST-03107,SMB,Technology,Basic,Direct Sales,51.8,218.78,47,4,0
CUST-03108,Startup,Finance,Pro,Organic Search,186.77,473.49,18,4,1
CUST-03109,SMB,Healthcare,Pro,Referral,200.56,654.93,29,2,0
CUST-03110,SMB,Finance,Pro,Referral,182.89,597.73,2,0,0
CUST-03111,SMB,Technology,Basic,Referral,58.5,250.37,11,0,0
CUST-03112,Startup,Technology,Basic,Paid Ads,45.84,206.88,31,3,1
CUST-03113,SMB,Healthcare,Basic,Organic Search,47.9,109.42,53,8,0
CUST-03114,Startup,Finance,Pro,Organic Search,232.31,856.97,49,6,0
CUST-03115,Startup,Finance,Basic,LinkedIn,51.2,219.4,13,2,0
CUST-03116,Mid-Market,Healthcare,Enterprise,Paid Ads,939.75,4095.97,44,8,0
CUST-03117,SMB,Finance,Pro,Direct Sales,202.04,493.78,26,2,0
CUST-03118,Startup,Education,Enterprise,Organic Search,933.83,3339.86,56,3,1
CUST-03119,Startup,Technology,Basic,Paid Ads,47.04,215.1,34,1,0
CUST-03120,Startup,Real Estate,Basic,Paid Ads,44.86,132.59,54,5,0
CUST-03121,Startup,E-commerce,Enterprise,Organic Search,1030.44,3375.05,53,5,0
CUST-03122,Startup,Finance,Basic,LinkedIn,55.96,246.96,50,9,0
CUST-03123,Startup,Finance,Basic,Paid Ads,52.71,119.54,10,1,0
CUST-03124,SMB,E-commerce,Basic,Referral,53.01,242.71,12,3,0
CUST-03125,SMB,Finance,Enterprise,Paid Ads,959.22,2813.84,49,2,0
CUST-03126,SMB,E-commerce,Pro,Direct Sales,199.63,400.13,22,2,0
CUST-03127,SMB,Healthcare,Pro,Organic Search,229.56,620.38,46,2,0
CUST-03128,Startup,Education,Pro,Direct Sales,184.35,418.2,54,9,1
CUST-03129,Enterprise,Education,Basic,LinkedIn,56.71,129.14,31,3,0
CUST-03130,Mid-Market,Technology,Pro,Referral,207.98,848.25,19,2,0
CUST-03131,Mid-Market,Real Estate,Basic,Organic Search,56.41,149.03,45,2,1
CUST-03132,Mid-Market,Finance,Pro,Paid Ads,198.08,951.62,24,2,0
